2018-05-26 11:24:10.160910	start
2018-05-26 11:24:12.160910	Raise right hand
2018-05-26 11:24:16.160910	end
2018-05-26 11:24:20.160910	Raise right hand
2018-05-26 11:24:24.160910	end
2018-05-26 11:24:28.160910	Raise right hand
2018-05-26 11:24:32.160910	end
2018-05-26 11:24:36.160910	Raise left hand
2018-05-26 11:24:40.160910	end
2018-05-26 11:24:44.160910	Raise left hand
2018-05-26 11:24:48.160910	end
2018-05-26 11:24:52.160910	Raise right hand
2018-05-26 11:24:56.160910	end
2018-05-26 11:25:00.160910	Raise right hand
2018-05-26 11:25:04.160910	end
2018-05-26 11:25:08.160910	Raise right hand
2018-05-26 11:25:12.160910	end
2018-05-26 11:25:16.160910	Raise right hand
2018-05-26 11:25:20.160910	end
2018-05-26 11:25:24.160910	Raise left hand
2018-05-26 11:25:28.160910	end
2018-05-26 11:25:32.160910	Raise left hand
2018-05-26 11:25:36.160910	end
2018-05-26 11:25:40.160910	Raise left hand
2018-05-26 11:25:44.160910	end
2018-05-26 11:25:48.160910	Raise left hand
2018-05-26 11:25:52.160910	end
2018-05-26 11:25:56.160910	Raise left hand
2018-05-26 11:26:00.160910	end
2018-05-26 11:26:04.160910	Raise left hand
2018-05-26 11:26:08.160910	end
2018-05-26 11:26:12.160910	Raise right hand
2018-05-26 11:26:16.160910	end
2018-05-26 11:26:20.160910	Raise left hand
2018-05-26 11:26:24.160910	end
2018-05-26 11:26:28.160910	Raise left hand
2018-05-26 11:26:32.160910	end
2018-05-26 11:26:36.160910	Raise right hand
2018-05-26 11:26:40.160910	end
2018-05-26 11:26:44.160910	Raise left hand
2018-05-26 11:26:48.160910	end
2018-05-26 11:26:52.160910	Raise right hand
2018-05-26 11:26:56.160910	end
2018-05-26 11:27:00.160910	Raise left hand
2018-05-26 11:27:04.160910	end
2018-05-26 11:27:08.160910	Raise left hand
2018-05-26 11:27:12.160910	end
2018-05-26 11:27:16.160910	Raise right hand
2018-05-26 11:27:20.160910	end
