2018-05-26 11:31:55.057997	start
2018-05-26 11:31:57.057997	Raise right hand
2018-05-26 11:32:01.057997	end
2018-05-26 11:32:05.057997	Raise right hand
2018-05-26 11:32:09.057997	end
2018-05-26 11:32:13.057997	Raise right hand
2018-05-26 11:32:17.057997	end
2018-05-26 11:32:21.057997	Raise right hand
2018-05-26 11:32:25.057997	end
2018-05-26 11:32:29.057997	Raise right hand
2018-05-26 11:32:33.057997	end
2018-05-26 11:32:37.057997	Raise right hand
2018-05-26 11:32:41.057997	end
2018-05-26 11:32:45.057997	Raise right hand
2018-05-26 11:32:49.057997	end
2018-05-26 11:32:53.057997	Raise left hand
2018-05-26 11:32:57.057997	end
2018-05-26 11:33:01.057997	Raise right hand
2018-05-26 11:33:05.057997	end
2018-05-26 11:33:09.057997	Raise right hand
2018-05-26 11:33:13.057997	end
2018-05-26 11:33:17.057997	Raise left hand
2018-05-26 11:33:21.057997	end
2018-05-26 11:33:25.057997	Raise left hand
2018-05-26 11:33:29.057997	end
2018-05-26 11:33:33.057997	Raise right hand
2018-05-26 11:33:37.057997	end
2018-05-26 11:33:41.057997	Raise left hand
2018-05-26 11:33:45.057997	end
2018-05-26 11:33:49.057997	Raise left hand
2018-05-26 11:33:53.057997	end
2018-05-26 11:33:57.057997	Raise right hand
2018-05-26 11:34:01.057997	end
2018-05-26 11:34:05.057997	Raise left hand
2018-05-26 11:34:09.057997	end
2018-05-26 11:34:13.057997	Raise left hand
2018-05-26 11:34:17.057997	end
2018-05-26 11:34:21.057997	Raise right hand
2018-05-26 11:34:25.057997	end
2018-05-26 11:34:29.057997	Raise left hand
2018-05-26 11:34:33.057997	end
2018-05-26 11:34:37.057997	Raise right hand
2018-05-26 11:34:41.057997	end
2018-05-26 11:34:45.057997	Raise left hand
2018-05-26 11:34:49.057997	end
2018-05-26 11:34:53.057997	Raise left hand
2018-05-26 11:34:57.057997	end
2018-05-26 11:35:01.057997	Raise right hand
2018-05-26 11:35:05.057997	end
