2018-05-26 11:20:43.445840	start
2018-05-26 11:20:45.445840	Raise left hand
2018-05-26 11:20:49.445840	end
2018-05-26 11:20:53.445840	Raise left hand
2018-05-26 11:20:57.445840	end
2018-05-26 11:21:01.445840	Raise right hand
2018-05-26 11:21:05.445840	end
2018-05-26 11:21:09.445840	Raise right hand
2018-05-26 11:21:13.445840	end
2018-05-26 11:21:17.445840	Raise right hand
2018-05-26 11:21:21.445840	end
2018-05-26 11:21:25.445840	Raise left hand
2018-05-26 11:21:29.445840	end
2018-05-26 11:21:33.445840	Raise right hand
2018-05-26 11:21:37.445840	end
2018-05-26 11:21:41.445840	Raise left hand
2018-05-26 11:21:45.445840	end
2018-05-26 11:21:49.445840	Raise right hand
2018-05-26 11:21:53.445840	end
2018-05-26 11:21:57.445840	Raise left hand
2018-05-26 11:22:01.445840	end
2018-05-26 11:22:05.445840	Raise right hand
2018-05-26 11:22:09.445840	end
2018-05-26 11:22:13.445840	Raise right hand
2018-05-26 11:22:17.445840	end
2018-05-26 11:22:21.445840	Raise left hand
2018-05-26 11:22:25.445840	end
2018-05-26 11:22:29.445840	Raise left hand
2018-05-26 11:22:33.445840	end
2018-05-26 11:22:37.445840	Raise right hand
2018-05-26 11:22:41.445840	end
2018-05-26 11:22:45.445840	Raise right hand
2018-05-26 11:22:49.445840	end
2018-05-26 11:22:53.445840	Raise right hand
2018-05-26 11:22:57.445840	end
2018-05-26 11:23:01.445840	Raise left hand
2018-05-26 11:23:05.445840	end
2018-05-26 11:23:09.445840	Raise right hand
2018-05-26 11:23:13.445840	end
2018-05-26 11:23:17.445840	Raise left hand
2018-05-26 11:23:21.445840	end
2018-05-26 11:23:25.445840	Raise right hand
2018-05-26 11:23:29.445840	end
2018-05-26 11:23:33.445840	Raise left hand
2018-05-26 11:23:37.445840	end
2018-05-26 11:23:41.445840	Raise right hand
2018-05-26 11:23:45.445840	end
2018-05-26 11:23:49.445840	Raise left hand
2018-05-26 11:23:53.445840	end
