2018-05-30 11:29:30.291104	start
2018-05-30 11:29:32.291104	Raise left hand
2018-05-30 11:29:36.291104	end
2018-05-30 11:29:40.291104	Raise right hand
2018-05-30 11:29:44.291104	end
2018-05-30 11:29:48.291104	Raise left hand
2018-05-30 11:29:52.291104	end
2018-05-30 11:29:56.291104	Raise right hand
2018-05-30 11:30:00.291104	end
2018-05-30 11:30:04.291104	Raise right hand
2018-05-30 11:30:08.291104	end
2018-05-30 11:30:12.291104	Raise left hand
2018-05-30 11:30:16.291104	end
2018-05-30 11:30:20.291104	Raise left hand
2018-05-30 11:30:24.291104	end
2018-05-30 11:30:28.291104	Raise right hand
2018-05-30 11:30:32.291104	end
2018-05-30 11:30:36.291104	Raise right hand
2018-05-30 11:30:40.291104	end
2018-05-30 11:30:44.291104	Raise right hand
2018-05-30 11:30:48.291104	end
2018-05-30 11:30:52.291104	Raise right hand
2018-05-30 11:30:56.291104	end
2018-05-30 11:31:00.291104	Raise left hand
2018-05-30 11:31:04.291104	end
2018-05-30 11:31:08.291104	Raise left hand
2018-05-30 11:31:12.291104	end
2018-05-30 11:31:16.291104	Raise left hand
2018-05-30 11:31:20.291104	end
2018-05-30 11:31:24.291104	Raise right hand
2018-05-30 11:31:28.291104	end
2018-05-30 11:31:32.291104	Raise right hand
2018-05-30 11:31:36.291104	end
2018-05-30 11:31:40.291104	Raise right hand
2018-05-30 11:31:44.291104	end
2018-05-30 11:31:48.291104	Raise right hand
2018-05-30 11:31:52.291104	end
2018-05-30 11:31:56.291104	Raise right hand
2018-05-30 11:32:00.291104	end
2018-05-30 11:32:04.291104	Raise left hand
2018-05-30 11:32:08.291104	end
2018-05-30 11:32:12.291104	Raise left hand
2018-05-30 11:32:16.291104	end
2018-05-30 11:32:20.291104	Raise left hand
2018-05-30 11:32:24.291104	end
2018-05-30 11:32:28.291104	Raise left hand
2018-05-30 11:32:32.291104	end
2018-05-30 11:32:36.291104	Raise right hand
2018-05-30 11:32:40.291104	end
